"Centro Nacional de Control de Energia"
"Programa de Generacion de las Unidades representadas por el Generador de Intermediacion (GI) (Calculo ExPost)(No incluye importacion)					"
"Sistema Interconectado Nacional"
"Reporte diario"
"Fecha: 10/jul/2025"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 08/sep/2025 01:20:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Datos horarios:"
"Codigo"," Hora"," Potencia Media (MW)"
"IXB2UNMGPWKF40L","23","         22.978"
"IXB2UNMGPWKF40L","24","         19.837"
"IXB2UNOJCWKW5QE","1","          0.000"
"IXB2UNOJCWKW5QE","2","          0.000"
"IXB2UNOJCWKW5QE","3","          0.000"
"IXB2UNOJCWKW5QE","4","          0.000"
"IXB2UNOJCWKW5QE","5","          0.000"
"IXB2UNOJCWKW5QE","6","          0.000"
"IXB2UNOJCWKW5QE","7","          0.799"
"IXB2UNOJCWKW5QE","8","         10.100"
"IXB2UNOJCWKW5QE","9","         17.746"
"IXB2UNOJCWKW5QE","10","         20.041"
"IXB2UNOJCWKW5QE","11","         20.517"
"IXB2UNOJCWKW5QE","12","         20.681"
"IXB2UNOJCWKW5QE","13","         20.210"
"IXB2UNOJCWKW5QE","14","         19.627"
"IXB2UNOJCWKW5QE","15","         18.844"
"IXB2UNOJCWKW5QE","16","         18.995"
"IXB2UNOJCWKW5QE","17","         19.009"
"IXB2UNOJCWKW5QE","18","         14.660"
"IXB2UNOJCWKW5QE","19","          8.299"
"IXB2UNOJCWKW5QE","20","          1.367"
"IXB2UNOJCWKW5QE","21","          0.000"
"IXB2UNOJCWKW5QE","22","          0.000"
"IXB2UNOJCWKW5QE","23","          0.000"
"IXB2UNOJCWKW5QE","24","          0.000"
"IXB2UOCWH9LZFZI","1","          0.000"
"IXB2UOCWH9LZFZI","2","          0.000"
"IXB2UOCWH9LZFZI","3","          0.000"
"IXB2UOCWH9LZFZI","4","          0.000"
"IXB2UOCWH9LZFZI","5","          0.000"
"IXB2UOCWH9LZFZI","6","          0.000"
"IXB2UOCWH9LZFZI","7","          0.000"
"IXB2UOCWH9LZFZI","8","          0.000"
"IXB2UOCWH9LZFZI","9","          0.000"
"IXB2UOCWH9LZFZI","10","          0.000"
"IXB2UOCWH9LZFZI","11","          0.000"
"IXB2UOCWH9LZFZI","12","          0.000"
"IXB2UOCWH9LZFZI","13","          0.000"
"IXB2UOCWH9LZFZI","14","          0.000"
"IXB2UOCWH9LZFZI","15","          0.000"
"IXB2UOCWH9LZFZI","16","          0.000"
"IXB2UOCWH9LZFZI","17","          0.000"
"IXB2UOCWH9LZFZI","18","          0.000"
"IXB2UOCWH9LZFZI","19","          0.000"
"IXB2UOCWH9LZFZI","20","          0.000"
"IXB2UOCWH9LZFZI","21","          0.000"
"IXB2UOCWH9LZFZI","22","          0.000"
"IXB2UOCWH9LZFZI","23","          0.000"
"IXB2UOCWH9LZFZI","24","          0.000"
"IXB2UOJOBNFTSY2","1","          0.000"
"IXB2UOJOBNFTSY2","2","          0.000"
"IXB2UOJOBNFTSY2","3","          0.000"
"IXB2UOJOBNFTSY2","4","          0.000"
"IXB2UOJOBNFTSY2","5","          0.000"
"IXB2UOJOBNFTSY2","6","          0.000"
"IXB2UOJOBNFTSY2","7","          0.000"
"IXB2UOJOBNFTSY2","8","          2.561"
"IXB2UOJOBNFTSY2","9","         10.209"
"IXB2UOJOBNFTSY2","10","         10.956"
"IXB2UOJOBNFTSY2","11","         11.069"
"IXB2UOJOBNFTSY2","12","         11.083"
"IXB2UOJOBNFTSY2","13","         11.045"
"IXB2UOJOBNFTSY2","14","         11.067"
"IXB2UOJOBNFTSY2","15","         10.995"
"IXB2UOJOBNFTSY2","16","         10.887"
"IXB2UOJOBNFTSY2","17","         10.623"
"IXB2UOJOBNFTSY2","18","          9.795"
"IXB2UOJOBNFTSY2","19","          7.175"
"IXB2UOJOBNFTSY2","20","          1.546"
"IXB2UOJOBNFTSY2","21","          0.000"
"IXB2UOJOBNFTSY2","22","          0.000"
"IXB2UOJOBNFTSY2","23","          0.000"
"IXB2UOJOBNFTSY2","24","          0.000"
"IXB2UOKA7SV497A","1","          0.000"
"IXB2UOKA7SV497A","2","          0.000"
"IXB2UOKA7SV497A","3","          0.000"
"IXB2UOKA7SV497A","4","          0.000"
"IXB2UOKA7SV497A","5","          0.000"
"IXB2UOKA7SV497A","6","          0.000"
"IXB2UOKA7SV497A","7","          0.000"
"IXB2UOKA7SV497A","8","          0.000"
"IXB2UOKA7SV497A","9","          0.000"
"IXB2UOKA7SV497A","10","          0.000"
"IXB2UOKA7SV497A","11","          0.000"
"IXB2UOKA7SV497A","12","          0.000"
"IXB2UOKA7SV497A","13","          0.000"
"IXB2UOKA7SV497A","14","          0.000"
"IXB2UOKA7SV497A","15","          0.000"
"IXB2UOKA7SV497A","16","          0.000"
"IXB2UOKA7SV497A","17","          0.000"
"IXB2UOKA7SV497A","18","          0.000"
"IXB2UOKA7SV497A","19","          0.000"
"IXB2UOKA7SV497A","20","          0.000"
"IXB2UOKA7SV497A","21","          0.000"
"IXB2UOKA7SV497A","22","          0.000"
"IXB2UOKA7SV497A","23","          0.000"
"IXB2UOKA7SV497A","24","          0.000"
"IXB2UOYHAQ8TNLP","1","          0.000"
"IXB2UOYHAQ8TNLP","2","          0.000"
"IXB2UOYHAQ8TNLP","3","          0.000"
"IXB2UOYHAQ8TNLP","4","          0.000"
"IXB2UOYHAQ8TNLP","5","          0.000"
"IXB2UOYHAQ8TNLP","6","          0.000"
"IXB2UOYHAQ8TNLP","7","          0.000"
"IXB2UOYHAQ8TNLP","8","          0.000"
"IXB2UOYHAQ8TNLP","9","          0.000"
"IXB2UOYHAQ8TNLP","10","          0.000"
"IXB2UOYHAQ8TNLP","11","          0.000"
"IXB2UOYHAQ8TNLP","12","          0.000"
"IXB2UOYHAQ8TNLP","13","          0.000"
"IXB2UOYHAQ8TNLP","14","          0.000"
"IXB2UOYHAQ8TNLP","15","          0.000"
"IXB2UOYHAQ8TNLP","16","          0.000"
"IXB2UOYHAQ8TNLP","17","          0.000"
"IXB2UOYHAQ8TNLP","18","          0.000"
"IXB2UOYHAQ8TNLP","19","          0.000"
"IXB2UOYHAQ8TNLP","20","          0.000"
"IXB2UOYHAQ8TNLP","21","          0.000"
"IXB2UOYHAQ8TNLP","22","          0.000"
"IXB2UOYHAQ8TNLP","23","          0.000"
"IXB2UOYHAQ8TNLP","24","          0.000"
"IXB2UP1P99W2RU8","1","          8.059"
"IXB2UP1P99W2RU8","2","          8.061"
"IXB2UP1P99W2RU8","3","          8.045"
"IXB2UP1P99W2RU8","4","          8.044"
"IXB2UP1P99W2RU8","5","          8.031"
"IXB2UP1P99W2RU8","6","          8.028"
"IXB2UP1P99W2RU8","7","          8.040"
"IXB2UP1P99W2RU8","8","          8.041"
"IXB2UP1P99W2RU8","9","          8.043"
"IXB2UP1P99W2RU8","10","          8.058"
"IXB2UP1P99W2RU8","11","          8.050"
"IXB2UP1P99W2RU8","12","          8.077"
"IXB2UP1P99W2RU8","13","          8.097"
"IXB2UP1P99W2RU8","14","          8.106"
"IXB2UP1P99W2RU8","15","          8.068"
"IXB2UP1P99W2RU8","16","          8.069"
"IXB2UP1P99W2RU8","17","          8.078"
"IXB2UP1P99W2RU8","18","          8.073"
"IXB2UP1P99W2RU8","19","          8.052"
"IXB2UP1P99W2RU8","20","          8.021"
"IXB2UP1P99W2RU8","21","          8.002"
"IXB2UP1P99W2RU8","22","          8.036"
"IXB2UP1P99W2RU8","23","          8.042"
"IXB2UP1P99W2RU8","24","          8.068"
"IXB2UP4HEVZ2ATF","1","          0.359"
"IXB2UP4HEVZ2ATF","2","          0.304"
"IXB2UP4HEVZ2ATF","3","          0.682"
"IXB2UP4HEVZ2ATF","4","          0.958"
"IXB2UP4HEVZ2ATF","5","          1.185"
"IXB2UP4HEVZ2ATF","6","          1.341"
"IXB2UP4HEVZ2ATF","7","          1.896"
"IXB2UP4HEVZ2ATF","8","          2.573"
"IXB2UP4HEVZ2ATF","9","          2.714"
"IXB2UP4HEVZ2ATF","10","          3.688"
"IXB2UP4HEVZ2ATF","11","          3.019"
"IXB2UP4HEVZ2ATF","12","          2.455"
"IXB2UP4HEVZ2ATF","13","          3.005"
"IXB2UP4HEVZ2ATF","14","          3.402"
"IXB2UP4HEVZ2ATF","15","          2.117"
"IXB2UP4HEVZ2ATF","16","          2.259"
"IXB2UP4HEVZ2ATF","17","          1.008"
"IXB2UP4HEVZ2ATF","18","          0.037"
"IXB2UP4HEVZ2ATF","19","          0.015"
"IXB2UP4HEVZ2ATF","20","          0.000"
"IXB2UP4HEVZ2ATF","21","          0.000"
"IXB2UP4HEVZ2ATF","22","          0.000"
"IXB2UP4HEVZ2ATF","23","          0.000"
"IXB2UP4HEVZ2ATF","24","          0.000"
"IXB2UP8YHJN3WCO","1","         25.061"
"IXB2UP8YHJN3WCO","2","         44.790"
"IXB2UP8YHJN3WCO","3","         44.648"
"IXB2UP8YHJN3WCO","4","         38.066"
"IXB2UP8YHJN3WCO","5","         21.847"
"IXB2UP8YHJN3WCO","6","         31.044"
"IXB2UP8YHJN3WCO","7","         31.279"
"IXB2UP8YHJN3WCO","8","         17.209"
"IXB2UP8YHJN3WCO","9","         10.115"
"IXB2UP8YHJN3WCO","10","         14.564"
"IXB2UP8YHJN3WCO","11","         22.738"
"IXB2UP8YHJN3WCO","12","         28.241"
"IXB2UP8YHJN3WCO","13","         29.692"
"IXB2UP8YHJN3WCO","14","         29.688"
"IXB2UP8YHJN3WCO","15","         29.360"
"IXB2UP8YHJN3WCO","16","         28.315"
"IXB2UP8YHJN3WCO","17","         21.780"
"IXB2UP8YHJN3WCO","18","         21.343"
"IXB2UP8YHJN3WCO","19","         11.997"
"IXB2UP8YHJN3WCO","20","          7.678"
"IXB2UP8YHJN3WCO","21","          4.684"
"IXB2UP8YHJN3WCO","22","          2.885"
"IXB2UP8YHJN3WCO","23","          5.453"
"IXB2UP8YHJN3WCO","24","          8.646"
"IXB2UP918O39NHA","1","          0.000"
"IXB2UP918O39NHA","2","          0.000"
"IXB2UP918O39NHA","3","          0.000"
"IXB2UP918O39NHA","4","          0.000"
"IXB2UP918O39NHA","5","          0.000"
"IXB2UP918O39NHA","6","          0.000"
"IXB2UP918O39NHA","7","          0.000"
"IXB2UP918O39NHA","8","          0.000"
"IXB2UP918O39NHA","9","          0.000"
"IXB2UP918O39NHA","10","          0.000"
"IXB2UP918O39NHA","11","          0.000"
"IXB2UP918O39NHA","12","          0.000"
"IXB2UP918O39NHA","13","          0.000"
"IXB2UP918O39NHA","14","          0.000"
"IXB2UP918O39NHA","15","          0.000"
"IXB2UP918O39NHA","16","          0.000"
"IXB2UP918O39NHA","17","          0.000"
"IXB2UP918O39NHA","18","          0.000"
"IXB2UP918O39NHA","19","          0.000"
"IXB2UP918O39NHA","20","          0.000"
"IXB2UP918O39NHA","21","          0.000"
"IXB2UP918O39NHA","22","          0.000"
"IXB2UP918O39NHA","23","          0.000"
"IXB2UP918O39NHA","24","          0.000"
"IXB2UPBXJ4FB17M","1","        126.916"
"IXB2UPBXJ4FB17M","2","        123.155"
"IXB2UPBXJ4FB17M","3","        112.837"
"IXB2UPBXJ4FB17M","4","        121.689"
"IXB2UPBXJ4FB17M","5","        124.321"
"IXB2UPBXJ4FB17M","6","        130.136"
"IXB2UPBXJ4FB17M","7","        117.169"
"IXB2UPBXJ4FB17M","8","         79.465"
"IXB2UPBXJ4FB17M","9","        107.931"
"IXB2UPBXJ4FB17M","10","        105.760"
"IXB2UPBXJ4FB17M","11","        110.858"
"IXB2UPBXJ4FB17M","12","        123.313"
"IXB2UPBXJ4FB17M","13","        127.746"
"IXB2UPBXJ4FB17M","14","         82.501"
"IXB2UPBXJ4FB17M","15","         52.526"
"IXB2UPBXJ4FB17M","16","        128.303"
"IXB2UPBXJ4FB17M","17","        129.437"
"IXB2UPBXJ4FB17M","18","        129.000"
"IXB2UPBXJ4FB17M","19","        129.578"
"IXB2UPBXJ4FB17M","20","        130.740"
"IXB2UPBXJ4FB17M","21","        132.701"
"IXB2UPBXJ4FB17M","22","        134.479"
"IXB2UPBXJ4FB17M","23","        136.968"
"IXB2UPBXJ4FB17M","24","        131.929"
"IXB2UPINYWLPD3A","1","          0.000"
"IXB2UPINYWLPD3A","2","          0.000"
"IXB2UPINYWLPD3A","3","          0.000"
"IXB2UPINYWLPD3A","4","          0.000"
"IXB2UPINYWLPD3A","5","          0.000"
"IXB2UPINYWLPD3A","6","          0.000"
"IXB2UPINYWLPD3A","7","          0.000"
"IXB2UPINYWLPD3A","8","          0.000"
"IXB2UPINYWLPD3A","9","          0.000"
"IXB2UPINYWLPD3A","10","          0.000"
"IXB2UPINYWLPD3A","11","          0.000"
"IXB2UPINYWLPD3A","12","          0.000"
"IXB2UPINYWLPD3A","13","          0.000"
"IXB2UPINYWLPD3A","14","          0.000"
"IXB2UPINYWLPD3A","15","          0.000"
"IXB2UPINYWLPD3A","16","          0.000"
"IXB2UPINYWLPD3A","17","          0.000"
"IXB2UPINYWLPD3A","18","          0.000"
"IXB2UPINYWLPD3A","19","          0.000"
"IXB2UPINYWLPD3A","20","          0.000"
"IXB2UPINYWLPD3A","21","          0.000"
"IXB2UPINYWLPD3A","22","          0.000"
"IXB2UPINYWLPD3A","23","          0.000"
"IXB2UPINYWLPD3A","24","          0.000"
"IXB2UPMW5JE7FCA","1","          0.000"
"IXB2UPMW5JE7FCA","2","          0.000"
"IXB2UPMW5JE7FCA","3","          0.000"
"IXB2UPMW5JE7FCA","4","          0.000"
"IXB2UPMW5JE7FCA","5","          0.000"
"IXB2UPMW5JE7FCA","6","          0.000"
"IXB2UPMW5JE7FCA","7","          0.000"
"IXB2UPMW5JE7FCA","8","          0.000"
"IXB2UPMW5JE7FCA","9","          0.000"
"IXB2UPMW5JE7FCA","10","          0.000"
"IXB2UPMW5JE7FCA","11","          0.000"
"IXB2UPMW5JE7FCA","12","          0.000"
"IXB2UPMW5JE7FCA","13","          0.000"
"IXB2UPMW5JE7FCA","14","          0.000"
"IXB2UPMW5JE7FCA","15","          0.000"
"IXB2UPMW5JE7FCA","16","          0.000"
"IXB2UPMW5JE7FCA","17","          0.000"
"IXB2UPMW5JE7FCA","18","          0.000"
"IXB2UPMW5JE7FCA","19","          0.000"
"IXB2UPMW5JE7FCA","20","          0.000"
"IXB2UPMW5JE7FCA","21","          0.000"
"IXB2UPMW5JE7FCA","22","          0.000"
"IXB2UPMW5JE7FCA","23","          0.000"
"IXB2UPMW5JE7FCA","24","          0.000"
"IXB2UPSGCHK82AA","1","         11.438"
"IXB2UPSGCHK82AA","2","         13.141"
"IXB2UPSGCHK82AA","3","         11.761"
"IXB2UPSGCHK82AA","4","         15.439"
"IXB2UPSGCHK82AA","5","         17.242"
"IXB2UPSGCHK82AA","6","         17.081"
"IXB2UPSGCHK82AA","7","         20.660"
"IXB2UPSGCHK82AA","8","         20.750"
"IXB2UPSGCHK82AA","9","         18.105"
"IXB2UPSGCHK82AA","10","         21.452"
"IXB2UPSGCHK82AA","11","         22.397"
"IXB2UPSGCHK82AA","12","         24.901"
"IXB2UPSGCHK82AA","13","         24.280"
"IXB2UPSGCHK82AA","14","         20.542"
"IXB2UPSGCHK82AA","15","         18.962"
"IXB2UPSGCHK82AA","16","         35.441"
"IXB2UPSGCHK82AA","17","         30.847"
"IXB2UPSGCHK82AA","18","         35.148"
"IXB2UPSGCHK82AA","19","         51.231"
"IXB2UPSGCHK82AA","20","         54.989"
"IXB2UPSGCHK82AA","21","         55.246"
"IXB2UPSGCHK82AA","22","         48.068"
"IXB2UPSGCHK82AA","23","         39.226"
"IXB2UPSGCHK82AA","24","         23.339"
"IXB2UQ2A7GAIRGZ","1","          0.000"
"IXB2UQ2A7GAIRGZ","2","          0.000"
"IXB2UQ2A7GAIRGZ","3","          0.000"
"IXB2UQ2A7GAIRGZ","4","          0.000"
"IXB2UQ2A7GAIRGZ","5","          0.000"
"IXB2UQ2A7GAIRGZ","6","          0.000"
"IXB2UQ2A7GAIRGZ","7","          0.000"
"IXB2UQ2A7GAIRGZ","8","          0.000"
"IXB2UQ2A7GAIRGZ","9","          0.000"
"IXB2UQ2A7GAIRGZ","10","          0.000"
"IXB2UQ2A7GAIRGZ","11","          0.000"
"IXB2UQ2A7GAIRGZ","12","          0.000"
"IXB2UQ2A7GAIRGZ","13","          0.000"
"IXB2UQ2A7GAIRGZ","14","          0.000"
"IXB2UQ2A7GAIRGZ","15","          0.000"
"IXB2UQ2A7GAIRGZ","16","          0.000"
"IXB2UQ2A7GAIRGZ","17","          0.000"
"IXB2UQ2A7GAIRGZ","18","          0.000"
"IXB2UQ2A7GAIRGZ","19","          0.000"
"IXB2UQ2A7GAIRGZ","20","          0.000"
"IXB2UQ2A7GAIRGZ","21","          0.000"
"IXB2UQ2A7GAIRGZ","22","          0.000"
"IXB2UQ2A7GAIRGZ","23","          0.000"
"IXB2UQ2A7GAIRGZ","24","          0.000"
"IXB2UQ76DWAMS83","1","          0.000"
"IXB2UQ76DWAMS83","2","          0.000"
"IXB2UQ76DWAMS83","3","          0.000"
"IXB2UQ76DWAMS83","4","          0.000"
"IXB2UQ76DWAMS83","5","          0.000"
"IXB2UQ76DWAMS83","6","          0.000"
"IXB2UQ76DWAMS83","7","          0.000"
"IXB2UQ76DWAMS83","8","          0.000"
"IXB2UQ76DWAMS83","9","          0.000"
"IXB2UQ76DWAMS83","10","          0.000"
"IXB2UQ76DWAMS83","11","          0.000"
"IXB2UQ76DWAMS83","12","          0.000"
"IXB2UQ76DWAMS83","13","          0.000"
"IXB2UQ76DWAMS83","14","          0.000"
"IXB2UQ76DWAMS83","15","          0.000"
"IXB2UQ76DWAMS83","16","          0.000"
"IXB2UQ76DWAMS83","17","          0.000"
"IXB2UQ76DWAMS83","18","          0.000"
"IXB2UQ76DWAMS83","19","          0.000"
"IXB2UQ76DWAMS83","20","          0.000"
"IXB2UQ76DWAMS83","21","          0.000"
"IXB2UQ76DWAMS83","22","          0.000"
"IXB2UQ76DWAMS83","23","          0.000"
"IXB2UQ76DWAMS83","24","          0.000"
"IXB2UQJGLSML9JZ","1","          0.000"
"IXB2UQJGLSML9JZ","2","          0.000"
"IXB2UQJGLSML9JZ","3","          0.000"
"IXB2UQJGLSML9JZ","4","          0.000"
"IXB2UQJGLSML9JZ","5","          0.000"
"IXB2UQJGLSML9JZ","6","          0.000"
"IXB2UQJGLSML9JZ","7","          0.000"
"IXB2UQJGLSML9JZ","8","          0.000"
"IXB2UQJGLSML9JZ","9","          0.000"
"IXB2UQJGLSML9JZ","10","          0.000"
"IXB2UQJGLSML9JZ","11","          0.000"
"IXB2UQJGLSML9JZ","12","          0.000"
"IXB2UQJGLSML9JZ","13","          0.000"
"IXB2UQJGLSML9JZ","14","          0.000"
"IXB2UQJGLSML9JZ","15","          0.000"
"IXB2UQJGLSML9JZ","16","          0.000"
"IXB2UQJGLSML9JZ","17","          0.000"
"IXB2UQJGLSML9JZ","18","          0.000"
"IXB2UQJGLSML9JZ","19","          0.000"
"IXB2UQJGLSML9JZ","20","          0.000"
"IXB2UQJGLSML9JZ","21","          0.000"
"IXB2UQJGLSML9JZ","22","          0.000"
"IXB2UQJGLSML9JZ","23","          0.000"
"IXB2UQJGLSML9JZ","24","          0.000"
"IXB2UQJZE1P5X4I","1","         29.982"
"IXB2UQJZE1P5X4I","2","         33.065"
"IXB2UQJZE1P5X4I","3","         35.529"
"IXB2UQJZE1P5X4I","4","         19.892"
"IXB2UQJZE1P5X4I","5","          6.940"
"IXB2UQJZE1P5X4I","6","          4.846"
"IXB2UQJZE1P5X4I","7","          0.022"
"IXB2UQJZE1P5X4I","8","          0.000"
"IXB2UQJZE1P5X4I","9","          0.000"
"IXB2UQJZE1P5X4I","10","          0.000"
"IXB2UQJZE1P5X4I","11","          0.000"
"IXB2UQJZE1P5X4I","12","          0.000"
"IXB2UQJZE1P5X4I","13","          0.000"
"IXB2UQJZE1P5X4I","14","          0.000"
"IXB2UQJZE1P5X4I","15","          4.063"
"IXB2UQJZE1P5X4I","16","         18.978"
"IXB2UQJZE1P5X4I","17","         36.769"
"IXB2UQJZE1P5X4I","18","         68.303"
"IXB2UQJZE1P5X4I","19","        126.540"
"IXB2UQJZE1P5X4I","20","         97.583"
"IXB2UQJZE1P5X4I","21","         60.261"
"IXB2UQJZE1P5X4I","22","         49.612"
"IXB2UQJZE1P5X4I","23","         51.824"
"IXB2UQJZE1P5X4I","24","         39.492"
"IXB2UQK23E3CJWE","1","         31.992"
"IXB2UQK23E3CJWE","2","         34.197"
"IXB2UQK23E3CJWE","3","         32.273"
"IXB2UQK23E3CJWE","4","         31.162"
"IXB2UQK23E3CJWE","5","         31.102"
"IXB2UQK23E3CJWE","6","         31.582"
"IXB2UQK23E3CJWE","7","         32.061"
"IXB2UQK23E3CJWE","8","         30.857"
"IXB2UQK23E3CJWE","9","         30.587"
"IXB2UQK23E3CJWE","10","         32.872"
"IXB2UQK23E3CJWE","11","         32.739"
"IXB2UQK23E3CJWE","12","         31.471"
"IXB2UQK23E3CJWE","13","         29.937"
"IXB2UQK23E3CJWE","14","         29.064"
"IXB2UQK23E3CJWE","15","         29.398"
"IXB2UQK23E3CJWE","16","         30.904"
"IXB2UQK23E3CJWE","17","         28.556"
"IXB2UQK23E3CJWE","18","         26.300"
"IXB2UQK23E3CJWE","19","         24.849"
"IXB2UQK23E3CJWE","20","         26.620"
"IXB2UQK23E3CJWE","21","         22.091"
"IXB2UQK23E3CJWE","22","         20.482"
"IXB2UQK23E3CJWE","23","         16.458"
"IXB2UQK23E3CJWE","24","         17.124"
"IXB2UQOHZJQA4PX","1","         49.274"
"IXB2UQOHZJQA4PX","2","         50.095"
"IXB2UQOHZJQA4PX","3","         37.232"
"IXB2UQOHZJQA4PX","4","         31.297"
"IXB2UQOHZJQA4PX","5","         46.286"
"IXB2UQOHZJQA4PX","6","         41.996"
"IXB2UQOHZJQA4PX","7","         31.705"
"IXB2UQOHZJQA4PX","8","         29.591"
"IXB2UQOHZJQA4PX","9","         37.280"
"IXB2UQOHZJQA4PX","10","         40.828"
"IXB2UQOHZJQA4PX","11","         37.695"
"IXB2UQOHZJQA4PX","12","         37.565"
"IXB2UQOHZJQA4PX","13","         39.476"
"IXB2UQOHZJQA4PX","14","         41.111"
"IXB2UQOHZJQA4PX","15","         36.598"
"IXB2UQOHZJQA4PX","16","         35.949"
"IXB2UQOHZJQA4PX","17","         37.406"
"IXB2UQOHZJQA4PX","18","         37.438"
"IXB2UQOHZJQA4PX","19","         31.944"
"IXB2UQOHZJQA4PX","20","         33.981"
"IXB2UQOHZJQA4PX","21","         37.793"
"IXB2UQOHZJQA4PX","22","         35.432"
"IXB2UQOHZJQA4PX","23","         27.943"
"IXB2UQOHZJQA4PX","24","         22.293"
"IXB2UQPCZE7ZJ9D","1","          8.664"
"IXB2UQPCZE7ZJ9D","2","          5.795"
"IXB2UQPCZE7ZJ9D","3","          1.571"
"IXB2UQPCZE7ZJ9D","4","          1.360"
"IXB2UQPCZE7ZJ9D","5","          2.024"
"IXB2UQPCZE7ZJ9D","6","          0.990"
"IXB2UQPCZE7ZJ9D","7","          4.527"
"IXB2UQPCZE7ZJ9D","8","          9.662"
"IXB2UQPCZE7ZJ9D","9","          2.297"
"IXB2UQPCZE7ZJ9D","10","          4.579"
"IXB2UQPCZE7ZJ9D","11","         13.314"
"IXB2UQPCZE7ZJ9D","12","         31.764"
"IXB2UQPCZE7ZJ9D","13","         43.622"
"IXB2UQPCZE7ZJ9D","14","         44.698"
"IXB2UQPCZE7ZJ9D","15","         39.677"
"IXB2UQPCZE7ZJ9D","16","         30.745"
"IXB2UQPCZE7ZJ9D","17","         36.349"
"IXB2UQPCZE7ZJ9D","18","         31.108"
"IXB2UQPCZE7ZJ9D","19","         19.651"
"IXB2UQPCZE7ZJ9D","20","         19.119"
"IXB2UQPCZE7ZJ9D","21","         19.669"
"IXB2UQPCZE7ZJ9D","22","         24.623"
"IXB2UQPCZE7ZJ9D","23","         25.359"
"IXB2UQPCZE7ZJ9D","24","         27.678"
"IXB2UQQ6NGEQAFU","1","         47.406"
"IXB2UQQ6NGEQAFU","2","         63.911"
"IXB2UQQ6NGEQAFU","3","         84.032"
"IXB2UQQ6NGEQAFU","4","         92.461"
"IXB2UQQ6NGEQAFU","5","        103.310"
"IXB2UQQ6NGEQAFU","6","         99.105"
"IXB2UQQ6NGEQAFU","7","         87.258"
"IXB2UQQ6NGEQAFU","8","         89.791"
"IXB2UQQ6NGEQAFU","9","         83.616"
"IXB2UQQ6NGEQAFU","10","         86.301"
"IXB2UQQ6NGEQAFU","11","         89.558"
"IXB2UQQ6NGEQAFU","12","        100.227"
"IXB2UQQ6NGEQAFU","13","        106.723"
"IXB2UQQ6NGEQAFU","14","        110.906"
"IXB2UQQ6NGEQAFU","15","        115.284"
"IXB2UQQ6NGEQAFU","16","        130.765"
"IXB2UQQ6NGEQAFU","17","        135.136"
"IXB2UQQ6NGEQAFU","18","        135.032"
"IXB2UQQ6NGEQAFU","19","        135.361"
"IXB2UQQ6NGEQAFU","20","        140.077"
"IXB2UQQ6NGEQAFU","21","        142.425"
"IXB2UQQ6NGEQAFU","22","        143.148"
"IXB2UQQ6NGEQAFU","23","        148.620"
"IXB2UQQ6NGEQAFU","24","        143.739"
"IXB2UQU8LJYPP9N","1","          0.000"
"IXB2UQU8LJYPP9N","2","          0.000"
"IXB2UQU8LJYPP9N","3","          0.000"
"IXB2UQU8LJYPP9N","4","          0.000"
"IXB2UQU8LJYPP9N","5","          0.000"
"IXB2UQU8LJYPP9N","6","          0.000"
"IXB2UQU8LJYPP9N","7","          0.000"
"IXB2UQU8LJYPP9N","8","          0.000"
"IXB2UQU8LJYPP9N","9","          0.000"
"IXB2UQU8LJYPP9N","10","          0.000"
"IXB2UQU8LJYPP9N","11","          0.000"
"IXB2UQU8LJYPP9N","12","          0.000"
"IXB2UQU8LJYPP9N","13","          0.000"
"IXB2UQU8LJYPP9N","14","          0.000"
"IXB2UQU8LJYPP9N","15","          0.000"
"IXB2UQU8LJYPP9N","16","          0.000"
"IXB2UQU8LJYPP9N","17","          0.000"
"IXB2UQU8LJYPP9N","18","          0.000"
"IXB2UQU8LJYPP9N","19","          0.000"
"IXB2UQU8LJYPP9N","20","          0.000"
"IXB2UQU8LJYPP9N","21","          0.000"
"IXB2UQU8LJYPP9N","22","          0.000"
"IXB2UQU8LJYPP9N","23","          0.000"
"IXB2UQU8LJYPP9N","24","          0.000"
"IXB2UR1Q2AFBC5S","1","        685.694"
"IXB2UR1Q2AFBC5S","2","        684.580"
"IXB2UR1Q2AFBC5S","3","        684.713"
"IXB2UR1Q2AFBC5S","4","        683.978"
"IXB2UR1Q2AFBC5S","5","        684.449"
"IXB2UR1Q2AFBC5S","6","        685.831"
"IXB2UR1Q2AFBC5S","7","        686.182"
"IXB2UR1Q2AFBC5S","8","        683.403"
"IXB2UR1Q2AFBC5S","9","        682.626"
"IXB2UR1Q2AFBC5S","10","        680.898"
"IXB2UR1Q2AFBC5S","11","        679.231"
"IXB2UR1Q2AFBC5S","12","        676.153"
"IXB2UR1Q2AFBC5S","13","        674.098"
"IXB2UR1Q2AFBC5S","14","        671.822"
"IXB2UR1Q2AFBC5S","15","        670.753"
"IXB2UR1Q2AFBC5S","16","        668.933"
"IXB2UR1Q2AFBC5S","17","        667.263"
"IXB2UR1Q2AFBC5S","18","        663.253"
"IXB2UR1Q2AFBC5S","19","        667.448"
"IXB2UR1Q2AFBC5S","20","        667.812"
"IXB2UR1Q2AFBC5S","21","        669.663"
"IXB2UR1Q2AFBC5S","22","        674.643"
